0 0 -1.009
0 0 -0.15135
0 0 2.4217
0 0 2.6739
0 0 -0.95858
0 0 -0.80722
0 0 -0.60542
0 0 1.9172
0 0 2.0685
0 0 -2.0181
0 0 0.75677
0 0 -1.5135
0 0 0.15135
0 0 -0.65587
0 0 -1.7658
0 0 -1.3622
0 0 2.7748
0 0 3.582
0 0 1.8667
0 0 1.3117
0 0 -1.8667
0 0 -1.8163
0 0 1.7658
0 0 -0.90813
0 0 2.0181
0 0 -1.1099
0 0 -1.5135
0 0 -0.80722
0 0 3.683
0 0 0
0 0 2.9766
0 0 -2.2199
0 0 -0.35316
0 -0.80722 2.119
0 0.80722 3.0271
0 0 -2.8253
0 0 -0.60542
0 0 -0.95858
0 0 -2.0685
0 0 -2.4217
0 0 1.7153
0 0 -1.8163
0 0 1.5135
0 0 -1.5135
0 0 2.2199
0 0 -2.2199
0 0 2.3208
0 0 -2.2199
0 0 1.6144
0 0 -1.5135
0 0 1.6144
0 0 -1.6144
0 0 1.009
0 0 -1.1099
0 -0.1009 3.0271
0 0 -2.9262
0 0 2.3208
0 0 -2.2199
0 0 1.3117
0 0 -1.4126
0 0 2.5226
0 0 -2.5226
0 0 0
0 0 0
0 -0.95858 -3.582
0 1.3622 -1.9172
0 1.1099 -0.60542
0 -0.25226 -1.0595
0 -0.050451 1.7153
0 -0.45406 1.564
0 -1.2108 2.119
0 -0.050451 -1.9676
0 -1.7153 1.009
0 1.7658 -2.7244
0 -2.7244 -2.7244
0 -0.050451 1.3117
0 0.1009 0.45406
0 0.75677 0.35316
0 0.40361 2.3208
0 -2.5226 -2.119
0 2.5226 -2.573
0 -2.9766 2.8757
0 -0.70632 0.65587
0 -3.128 1.564
0 3.0775 -2.6235
0 0.15135 0.45406
0 1.4126 1.3117
0 1.1099 0.95858
0 1.9676 -1.9676
0 2.9766 -2.9766
0 3.2289 -3.2289
0 -0.25226 0.25226
0 0.65587 -0.65587
0 -0.75677 0.75677
0 -0.75677 0.75677
0 0.35316 -0.35316
0 0.050451 -0.050451
0 -0.85767 0.85767
0 -0.90813 0.90813
0 -0.60542 0.60542
0 -0.60542 0.60542
0 0.65587 -0.65587
0 3.0775 -3.0775
0 -0.75677 0.75677
0 -0.65587 0.65587
0 -0.65587 0.65587
0 2.9766 -2.9766
0 -1.4631 1.4631
0 -1.4631 1.4631
0 -0.45406 0.45406
0 -0.50451 0.50451
0 -0.45406 0.45406
0 4.3893 0
0 4.4397 0
0 5.4488 0
0 -0.50451 0
0 1.4126 0
0 -1.1099 0
0 -1.2613 0
0 -0.55497 0
0 -1.009 0
0 -0.15135 0
0 2.4217 0
0 2.6739 0
0 -0.95858 0
0 -0.80722 0
0 -0.60542 0
0 1.9172 0
0 2.0685 0
0 -2.0181 0
0 0.75677 0
0 -1.5135 0
0 0.15135 0
0 -0.65587 0
0 -1.7658 0
0 -1.3622 0
0 1.9676 1.9676
0 2.9766 2.9766
0 3.2289 3.2289
0 -0.25226 -0.25226
0 0.65587 0.65587
0 -0.75677 -0.75677
0 -0.75677 -0.75677
0 0.35316 0.35316
0 0.050451 0.050451
0 -0.85767 -0.85767
0 -0.90813 -0.90813
0 -0.60542 -0.60542
0 -0.60542 -0.60542
0 0.65587 0.65587
0 3.0775 3.0775
0 -0.75677 -0.75677
0 -0.65587 -0.65587
0 -0.65587 -0.65587
0 2.9766 2.9766
0 -1.4631 -1.4631
0 -1.4631 -1.4631
0 -0.45406 -0.45406
0 -0.50451 -0.50451
0 -0.45406 -0.45406
0 -0.95858 3.582
0 1.3622 1.9172
0 1.1099 0.60542
0 -0.25226 1.0595
0 -0.050451 -1.7153
0 -0.45406 -1.564
0 -1.2108 -2.119
0 -0.050451 1.9676
0 -1.7153 -1.009
0 1.7658 2.7244
0 -2.7244 2.7244
0 -0.050451 -1.3117
0 0.1009 -0.45406
0 0.75677 -0.35316
0 0.40361 -2.3208
0 -2.5226 2.119
0 2.5226 2.573
0 -2.9766 -2.8757
0 -0.70632 -0.65587
0 -3.128 -1.564
0 3.0775 2.6235
0 0.15135 -0.45406
0 1.4126 -1.3117
0 1.1099 -0.95858
0 -1.1604 2.8253
0 -1.1099 -2.8253
0 0.30271 1.5135
0 0.35316 -1.5135
0 -0.050451 1.3117
0 -0.050451 -1.3117
0 -1.2613 1.6144
0 -1.2108 -1.5135
0 0.20181 1.8163
0 0.20181 -1.9172
0 0.80722 1.1099
0 0.80722 -1.1099
0 -3.2793 4.3388
0 -3.2289 -4.2379
0 0.20181 0.90813
0 0.15135 -0.90813
0 -3.0271 1.8163
0 -3.0271 -1.8163
0 0.45406 0.60542
0 0.45406 -0.60542
0 1.5135 0.40361
0 1.4631 -0.50451
0 2.4217 1.6144
0 2.4217 -1.6144
0 1.4631 -1.4631
0 0.90813 -0.90813
0 -0.40361 0.40361
0 0.050451 -0.050451
0 -1.2613 1.2613
0 -1.2108 1.2108
0 -1.4126 1.4126
0 -1.4126 1.4126
0 2.0181 -2.0181
0 0.50451 -0.50451
0 1.7153 -1.7153
0 -0.20181 0.20181
0 -0.20181 0.20181
0 -1.3117 1.3117
0 -2.8757 2.8757
0 -2.9262 2.9262
0 1.009 -1.009
0 -0.75677 0.75677
0 -0.80722 0.80722
0 0.65587 -0.65587
0 0.95858 -0.95858
0 2.119 -2.119
0 0.20181 -0.20181
0 0.25226 -0.25226
0 3.582 0.95858
0 1.9172 -1.3622
0 0.60542 -1.1099
0 1.0595 0.25226
0 -1.7153 0.050451
0 -1.564 0.45406
0 -2.119 1.2108
0 1.9676 0.050451
0 -1.009 1.7153
0 2.7244 -1.7658
0 2.7244 2.7244
0 -1.3117 0.050451
0 -0.45406 -0.1009
0 -0.35316 -0.75677
0 -2.3208 -0.40361
0 2.119 2.5226
0 2.573 -2.5226
0 -2.8757 2.9766
0 -0.65587 0.70632
0 -1.564 3.128
0 2.6235 -3.0775
0 -0.45406 -0.15135
0 -1.3117 -1.4126
0 -0.95858 -1.1099
0 2.7748 0
0 3.582 0
0 1.8667 0
0 1.3117 0
0 -1.8667 0
0 -1.8163 0
0 1.7658 0
0 -0.90813 0
0 2.0181 0
0 -1.1099 0
0 -1.5135 0
0 -0.80722 0
0 3.683 0
0 0 0
0 2.9766 0
0 -2.2199 0
0 -0.35316 0
0 2.119 -0.80722
0 3.0271 0.80722
0 -2.8253 0
0 -0.60542 0
0 -0.95858 0
0 -2.0685 0
0 -2.4217 0
0 3.582 -0.95858
0 1.9172 1.3622
0 0.60542 1.1099
0 1.0595 -0.25226
0 -1.7153 -0.050451
0 -1.564 -0.45406
0 -2.119 -1.2108
0 1.9676 -0.050451
0 -1.009 -1.7153
0 2.7244 1.7658
0 2.7244 -2.7244
0 -1.3117 -0.050451
0 -0.45406 0.1009
0 -0.35316 0.75677
0 -2.3208 0.40361
0 2.119 -2.5226
0 2.573 2.5226
0 -2.8757 -2.9766
0 -0.65587 -0.70632
0 -1.564 -3.128
0 2.6235 3.0775
0 -0.45406 0.15135
0 -1.3117 1.4126
0 -0.95858 1.1099
0 1.4631 1.4631
0 0.90813 0.90813
0 -0.40361 -0.40361
0 0.050451 0.050451
0 -1.2613 -1.2613
0 -1.2108 -1.2108
0 -1.4126 -1.4126
0 -1.4126 -1.4126
0 2.0181 2.0181
0 0.50451 0.50451
0 1.7153 1.7153
0 -0.20181 -0.20181
0 -0.20181 -0.20181
0 -1.3117 -1.3117
0 -2.8757 -2.8757
0 -2.9262 -2.9262
0 1.009 1.009
0 -0.75677 -0.75677
0 -0.80722 -0.80722
0 0.65587 0.65587
0 0.95858 0.95858
0 2.119 2.119
0 0.20181 0.20181
0 0.25226 0.25226
0 -0.45406 2.2199
0 -0.45406 -2.2199
0 -0.40361 0.70632
0 -0.40361 -0.80722
-0.1009 -0.30271 0.40361
-0.1009 -0.30271 -0.40361
0.1009 -1.3117 0.70632
0.1009 -1.3117 -0.70632
0 1.3622 1.3117
0 1.4126 -1.3117
0 -1.3117 2.4217
0 -1.3622 -2.4217
0 -0.050451 1.3117
0 -0.050451 -1.3117
0 -2.5226 0.60542
0 -2.5226 -0.60542
0 0.050451 0.90813
0 0.050451 -1.009
0 -0.75677 0.20181
0 -0.80722 -0.30271
0 1.4126 0.90813
0 1.4126 -0.90813
0 1.1099 0.70632
0 1.1099 -0.70632
0 2.2199 0.45406
0 -2.2199 0.45406
0 0.70632 0.40361
0 -0.80722 0.40361
-0.1009 0.40361 0.30271
-0.1009 -0.40361 0.30271
0.1009 0.70632 1.3117
0.1009 -0.70632 1.3117
0 1.3117 -1.3622
0 -1.3117 -1.4126
0 2.4217 1.3117
0 -2.4217 1.3622
0 1.3117 0.050451
0 -1.3117 0.050451
0 0.60542 2.5226
0 -0.60542 2.5226
0 0.90813 -0.050451
0 -1.009 -0.050451
0 0.20181 0.75677
0 -0.30271 0.80722
0 0.90813 -1.4126
0 -0.90813 -1.4126
0 0.70632 -1.1099
0 -0.70632 -1.1099
0 2.8253 1.1604
0 -2.8253 1.1099
0 1.5135 -0.30271
0 -1.5135 -0.35316
0 1.3117 0.050451
0 -1.3117 0.050451
0 1.6144 1.2613
0 -1.5135 1.2108
0 1.8163 -0.20181
0 -1.9172 -0.20181
0 1.1099 -0.80722
0 -1.1099 -0.80722
0 4.3388 3.2793
0 -4.2379 3.2289
0 0.90813 -0.20181
0 -0.90813 -0.15135
0 1.8163 3.0271
0 -1.8163 3.0271
0 0.60542 -0.45406
0 -0.60542 -0.45406
0 0.40361 -1.5135
0 -0.50451 -1.4631
0 1.6144 -2.4217
0 -1.6144 -2.4217
0 1.7153 0
0 -1.8163 0
0 1.5135 0
0 -1.5135 0
0 2.2199 0
0 -2.2199 0
0 2.3208 0
0 -2.2199 0
0 1.6144 0
0 -1.5135 0
0 1.6144 0
0 -1.6144 0
0 1.009 0
0 -1.1099 0
0 3.0271 -0.1009
0 -2.9262 0
0 2.3208 0
0 -2.2199 0
0 1.3117 0
0 -1.4126 0
0 2.5226 0
0 -2.5226 0
0 0 0
0 0 0
0 2.8253 -1.1604
0 -2.8253 -1.1099
0 1.5135 0.30271
0 -1.5135 0.35316
0 1.3117 -0.050451
0 -1.3117 -0.050451
0 1.6144 -1.2613
0 -1.5135 -1.2108
0 1.8163 0.20181
0 -1.9172 0.20181
0 1.1099 0.80722
0 -1.1099 0.80722
0 4.3388 -3.2793
0 -4.2379 -3.2289
0 0.90813 0.20181
0 -0.90813 0.15135
0 1.8163 -3.0271
0 -1.8163 -3.0271
0 0.60542 0.45406
0 -0.60542 0.45406
0 0.40361 1.5135
0 -0.50451 1.4631
0 1.6144 2.4217
0 -1.6144 2.4217
0 2.2199 -0.45406
0 -2.2199 -0.45406
0 0.70632 -0.40361
0 -0.80722 -0.40361
-0.1009 0.40361 -0.30271
-0.1009 -0.40361 -0.30271
0.1009 0.70632 -1.3117
0.1009 -0.70632 -1.3117
0 1.3117 1.3622
0 -1.3117 1.4126
0 2.4217 -1.3117
0 -2.4217 -1.3622
0 1.3117 -0.050451
0 -1.3117 -0.050451
0 0.60542 -2.5226
0 -0.60542 -2.5226
0 0.90813 0.050451
0 -1.009 0.050451
0 0.20181 -0.75677
0 -0.30271 -0.80722
0 0.90813 1.4126
0 -0.90813 1.4126
0 0.70632 1.1099
0 -0.70632 1.1099
0 0.50451 0.50451
0 0.40361 0.40361
0 -0.40361 -0.40361
0 -0.60542 -0.60542
0 0.1009 0.1009
0 0 0
0 0 0
0 -0.1009 -0.1009
0 0.90813 0.90813
0 0.70632 0.70632
0 -0.60542 -0.60542
0 -0.90813 -0.90813
0 0.60542 0.60542
0 0.40361 0.40361
0 -0.50451 -0.50451
0 -0.50451 -0.50451
0 0.50451 0.50451
0 0.20181 0.20181
0 -0.30271 -0.30271
0 -0.50451 -0.50451
0 0.20181 0.20181
0 0.1009 0.1009
0 -0.1009 -0.1009
0 -0.20181 -0.20181
0.30271 -1.4126 -1.4126
-1.1604 -0.85767 -0.85767
-0.40361 0.30271 0.30271
0 -0.65587 -0.65587
0 1.3117 1.3117
0.050451 1.3117 1.3117
0.30271 1.2613 1.2613
0.30271 1.2613 1.2613
0.80722 -1.5135 -1.5135
0.15135 -0.45406 -0.45406
0.70632 -1.6144 -1.6144
-0.35316 0.20181 0.20181
-0.30271 0.25226 0.25226
0 1.3117 1.3117
-0.050451 2.9262 2.9262
-0.050451 2.9262 2.9262
-0.60542 -1.0595 -1.0595
0.20181 0.75677 0.75677
0.20181 0.75677 0.75677
-0.1009 -0.70632 -0.70632
0 -1.009 -1.009
0.050451 -1.9676 -1.9676
0 -0.20181 -0.20181
-0.050451 -0.25226 -0.25226
0.50451 -3.4811 0.95858
-1.009 -1.8667 -1.3117
-1.8667 -1.4631 -1.2613
0.35316 -0.90813 0.85767
0.1009 1.7153 0
0.30271 1.5135 0.50451
0.050451 2.0685 1.2613
0.75677 -1.6649 -0.45406
-0.25226 1.0595 1.6649
1.1604 -2.6235 -1.6649
0.55497 -2.6235 2.6739
-0.1009 1.3117 0.050451
-0.20181 0.55497 -0.050451
-0.35316 0.35316 -0.75677
0.050451 2.2703 -0.35316
-0.20181 -2.119 2.4721
-0.50451 -2.6235 -2.4217
0 2.8253 3.0271
0.15135 0.65587 0.65587
-0.050451 1.564 3.128
0.15135 -2.6235 -3.0271
0.050451 0.45406 -0.15135
0 1.3117 -1.4631
0 0.90813 -1.1099
-1.0595 -3.0775 0
0.70632 -3.4811 0
-2.0181 -1.7153 0
2.0181 -1.4631 0
0.050451 1.8667 0
0.25226 1.7658 0
-0.90813 -2.119 0
0.25226 1.8667 0
1.3622 -2.5226 0
-0.20181 1.0595 0
-0.30271 1.5135 0
-0.20181 0.90813 0
0.40361 -3.6325 0
-0.30271 -0.1009 0
-0.85767 -3.0271 0
0.050451 2.2199 0
0.050451 -0.50451 0
-0.050451 -2.2199 -0.1009
0.35316 -2.0685 0.1009
0.1009 2.7748 0
0 0.60542 0
-0.050451 0.90813 0
0 2.0685 0
-0.050451 2.4721 0
0.50451 -3.4811 -0.95858
-1.009 -1.8667 1.3117
-1.8667 -1.4631 1.2613
0.35316 -0.90813 -0.85767
0.1009 1.7153 0
0.30271 1.5135 -0.50451
0.050451 2.0685 -1.2613
0.75677 -1.6649 0.45406
-0.25226 1.0595 -1.6649
1.1604 -2.6235 1.6649
0.55497 -2.6235 -2.6739
-0.1009 1.3117 -0.050451
-0.20181 0.55497 0.050451
-0.35316 0.35316 0.75677
0.050451 2.2703 0.35316
-0.20181 -2.119 -2.4721
-0.50451 -2.6235 2.4217
0 2.8253 -3.0271
0.15135 0.65587 -0.65587
-0.050451 1.564 -3.128
0.15135 -2.6235 3.0271
0.050451 0.45406 0.15135
0 1.3117 1.4631
0 0.90813 1.1099
0.30271 -1.4126 1.4126
-1.1604 -0.85767 0.85767
-0.40361 0.30271 -0.30271
0 -0.65587 0.65587
0 1.3117 -1.3117
0.050451 1.3117 -1.3117
0.30271 1.2613 -1.2613
0.30271 1.2613 -1.2613
0.80722 -1.5135 1.5135
0.15135 -0.45406 0.45406
0.70632 -1.6144 1.6144
-0.35316 0.20181 -0.20181
-0.30271 0.25226 -0.25226
0 1.3117 -1.3117
-0.050451 2.9262 -2.9262
-0.050451 2.9262 -2.9262
-0.60542 -1.0595 1.0595
0.20181 0.75677 -0.75677
0.20181 0.75677 -0.75677
-0.1009 -0.70632 0.70632
0 -1.009 1.009
0.050451 -1.9676 1.9676
0 -0.20181 0.20181
-0.050451 -0.25226 0.25226
0.050451 0.45406 2.2199
0.050451 0.45406 -2.2199
0.1009 0.35316 0.90813
0.1009 0.35316 -0.90813
-0.40361 0.95858 0.70632
-0.40361 0.90813 -0.70632
1.009 0.55497 0.40361
0.95858 0.55497 -0.40361
-0.65587 -1.1604 1.5135
-0.70632 -1.2108 -1.6144
0 1.2108 2.2199
-0.050451 1.2108 -2.119
-0.25226 0.35316 1.1099
-0.25226 0.35316 -1.1099
0.20181 2.4721 0.60542
0.20181 2.4721 -0.60542
-0.20181 -0.20181 1.1099
-0.20181 -0.15135 -1.1099
0.35316 0.70632 0.20181
0.35316 0.70632 -0.20181
-0.050451 -1.4126 0.80722
-0.050451 -1.3622 -0.80722
0 -1.1099 0.70632
0 -1.1099 -0.70632
0.50451 0.95858 -3.4811
-1.009 -1.3117 -1.8667
-1.8667 -1.2613 -1.4631
0.35316 0.85767 -0.90813
0.1009 0 1.7153
0.30271 0.50451 1.5135
0.050451 1.2613 2.0685
0.75677 -0.45406 -1.6649
-0.25226 1.6649 1.0595
1.1604 -1.6649 -2.6235
0.55497 2.6739 -2.6235
-0.1009 0.050451 1.3117
-0.20181 -0.050451 0.55497
-0.35316 -0.75677 0.35316
0.050451 -0.35316 2.2703
-0.20181 2.4721 -2.119
-0.50451 -2.4217 -2.6235
0 3.0271 2.8253
0.15135 0.65587 0.65587
-0.050451 3.128 1.564
0.15135 -3.0271 -2.6235
0.050451 -0.15135 0.45406
0 -1.4631 1.3117
0 -1.1099 0.90813
1.564 -1.7658 -1.7658
-1.1099 -3.0271 -3.0271
-0.1009 -2.2703 -2.2703
-1.564 0.15135 0.15135
-0.50451 -1.5135 -1.5135
0 0.75677 0.75677
0.050451 0.70632 0.70632
1.8163 -0.35316 -0.35316
0.85767 0.050451 0.050451
0 0.90813 0.90813
0 0.95858 0.95858
-0.050451 0.60542 0.60542
0 0.55497 0.55497
-1.4126 -2.2199 -2.2199
0.50451 -1.4126 -1.4126
-0.1009 0.80722 0.80722
-0.050451 0.65587 0.65587
-0.050451 0.70632 0.70632
0.30271 -2.9262 -2.9262
0 1.4631 1.4631
0 1.4631 1.4631
-0.1009 0.45406 0.45406
0 0.50451 0.50451
0 0.45406 0.45406
-1.7658 -4.5911 0
1.564 -4.0866 0
2.9262 -4.2884 0
-2.119 0.25226 0
-1.6649 -1.564 0
1.4631 0.85767 0
0 1.3117 0
0 0.55497 0
0.20181 0.95858 0
0 0.25226 0
0.85767 -2.2703 0
-2.1694 -2.7748 0
0 0.95858 0
-0.20181 0.80722 0
0.95858 0.85767 0
-0.050451 -1.9676 0
0.55497 -2.119 0
0 1.9676 0
-0.050451 -0.75677 0
0.1009 1.5135 0
0 -0.15135 0
-0.1009 0.60542 0
0 1.8163 0
0 1.3117 0
1.564 -1.7658 1.7658
-1.1099 -3.0271 3.0271
-0.1009 -2.2703 2.2703
-1.564 0.15135 -0.15135
-0.50451 -1.5135 1.5135
0 0.75677 -0.75677
0.050451 0.70632 -0.70632
1.8163 -0.35316 0.35316
0.85767 0.050451 -0.050451
0 0.90813 -0.90813
0 0.95858 -0.95858
-0.050451 0.60542 -0.60542
0 0.55497 -0.55497
-1.4126 -2.2199 2.2199
0.50451 -1.4126 1.4126
-0.1009 0.80722 -0.80722
-0.050451 0.65587 -0.65587
-0.050451 0.70632 -0.70632
0.30271 -2.9262 2.9262
0 1.4631 -1.4631
0 1.4631 -1.4631
-0.1009 0.45406 -0.45406
0 0.50451 -0.50451
0 0.45406 -0.45406
0.50451 0.95858 3.4811
-1.009 -1.3117 1.8667
-1.8667 -1.2613 1.4631
0.35316 0.85767 0.90813
0.1009 0 -1.7153
0.30271 0.50451 -1.5135
0.050451 1.2613 -2.0685
0.75677 -0.45406 1.6649
-0.25226 1.6649 -1.0595
1.1604 -1.6649 2.6235
0.55497 2.6739 2.6235
-0.1009 0.050451 -1.3117
-0.20181 -0.050451 -0.55497
-0.35316 -0.75677 -0.35316
0.050451 -0.35316 -2.2703
-0.20181 2.4721 2.119
-0.50451 -2.4217 2.6235
0 3.0271 -2.8253
0.15135 0.65587 -0.65587
-0.050451 3.128 -1.564
0.15135 -3.0271 2.6235
0.050451 -0.15135 -0.45406
0 -1.4631 -1.3117
0 -1.1099 -0.90813
-0.30271 0.20181 2.119
-0.30271 0.20181 -2.119
0.30271 0.60542 2.3208
0.35316 0.65587 -2.2199
0.35316 0 1.3117
0.30271 0 -1.3117
-0.30271 1.3117 1.5135
-0.30271 1.3117 -1.5135
-0.1009 -0.20181 1.8163
-0.1009 -0.20181 -1.8163
0 -0.70632 1.009
0 -0.75677 -0.90813
0.1009 2.4721 3.6325
0.050451 2.4721 -3.6325
0.20181 0.50451 1.5135
0.15135 0.55497 -1.5135
-0.20181 3.0775 1.8163
-0.20181 3.0775 -1.8163
0 -0.50451 0.70632
0 -0.45406 -0.70632
0 -1.4631 0.40361
0 -1.4631 -0.40361
0 -2.4217 1.6144
0 -2.4217 -1.6144
-1.0595 0 -3.0775
0.70632 0 -3.4811
-2.0181 0 -1.7153
2.0181 0 -1.4631
0.050451 0 1.8667
0.25226 0 1.7658
-0.90813 0 -2.119
0.25226 0 1.8667
1.3622 0 -2.5226
-0.20181 0 1.0595
-0.30271 0 1.5135
-0.20181 0 0.90813
0.40361 0 -3.6325
-0.30271 0 -0.1009
-0.85767 0 -3.0271
0.050451 0 2.2199
0.050451 0 -0.50451
-0.050451 -0.1009 -2.2199
0.35316 0.1009 -2.0685
0.1009 0 2.7748
0 0 0.60542
-0.050451 0 0.90813
0 0 2.0685
-0.050451 0 2.4721
-1.7658 0 -4.5911
1.564 0 -4.0866
2.9262 0 -4.2884
-2.119 0 0.25226
-1.6649 0 -1.564
1.4631 0 0.85767
0 0 1.3117
0 0 0.55497
0.20181 0 0.95858
0 0 0.25226
0.85767 0 -2.2703
-2.1694 0 -2.7748
0 0 0.95858
-0.20181 0 0.80722
0.95858 0 0.85767
-0.050451 0 -1.9676
0.55497 0 -2.119
0 0 1.9676
-0.050451 0 -0.75677
0.1009 0 1.5135
0 0 -0.15135
-0.1009 0 0.60542
0 0 1.8163
0 0 1.3117
4.7424 0 0
4.7424 0 0
6.2055 0.1009 0.1009
-2.1694 0 0
-2.1694 0 0
0 0 0
0 0 0
1.2108 0 0
1.2108 0 0
-3.582 0 0
0.20181 0 0
0.20181 0 0
-0.20181 0 0
-0.20181 0 0
2.2703 0 0
-0.1009 0 0
-0.1009 0 0
0 0 0
0 0 0
0.050451 0 0
0.050451 0 0
-0.20181 0 0
0 0 0
0 0 0
-1.7658 0 4.5911
1.564 0 4.0866
2.9262 0 4.2884
-2.119 0 -0.25226
-1.6649 0 1.564
1.4631 0 -0.85767
0 0 -1.3117
0 0 -0.55497
0.20181 0 -0.95858
0 0 -0.25226
0.85767 0 2.2703
-2.1694 0 2.7748
0 0 -0.95858
-0.20181 0 -0.80722
0.95858 0 -0.85767
-0.050451 0 1.9676
0.55497 0 2.119
0 0 -1.9676
-0.050451 0 0.75677
0.1009 0 -1.5135
0 0 0.15135
-0.1009 0 -0.60542
0 0 -1.8163
0 0 -1.3117
-1.0595 0 3.0775
0.70632 0 3.4811
-2.0181 0 1.7153
2.0181 0 1.4631
0.050451 0 -1.8667
0.25226 0 -1.7658
-0.90813 0 2.119
0.25226 0 -1.8667
1.3622 0 2.5226
-0.20181 0 -1.0595
-0.30271 0 -1.5135
-0.20181 0 -0.90813
0.40361 0 3.6325
-0.30271 0 0.1009
-0.85767 0 3.0271
0.050451 0 -2.2199
0.050451 0 0.50451
-0.050451 -0.1009 2.2199
0.35316 0.1009 2.0685
0.1009 0 -2.7748
0 0 -0.60542
-0.050451 0 -0.90813
0 0 -2.0685
-0.050451 0 -2.4721
-0.45406 0 2.0181
-0.45406 0 -1.9172
0.20181 0 1.7153
0.15135 0 -1.7153
0.35316 0 2.2199
0.35316 0 -2.2199
0.25226 0 2.119
0.25226 0 -2.0181
-0.45406 0 1.6144
-0.45406 0 -1.6144
0.15135 0 1.4126
0.15135 0 -1.4126
-0.1009 0 1.1099
-0.1009 0 -1.1099
0.15135 0 3.0271
0.20181 0 -2.9262
-0.15135 0 2.4217
-0.15135 0 -2.4217
0.050451 0 1.3117
0.050451 0 -1.4126
-0.050451 0 2.5226
-0.050451 0 -2.5226
0.050451 0 0
0.050451 0 0
0.50451 -0.95858 -3.4811
-1.009 1.3117 -1.8667
-1.8667 1.2613 -1.4631
0.35316 -0.85767 -0.90813
0.1009 0 1.7153
0.30271 -0.50451 1.5135
0.050451 -1.2613 2.0685
0.75677 0.45406 -1.6649
-0.25226 -1.6649 1.0595
1.1604 1.6649 -2.6235
0.55497 -2.6739 -2.6235
-0.1009 -0.050451 1.3117
-0.20181 0.050451 0.55497
-0.35316 0.75677 0.35316
0.050451 0.35316 2.2703
-0.20181 -2.4721 -2.119
-0.50451 2.4217 -2.6235
0 -3.0271 2.8253
0.15135 -0.65587 0.65587
-0.050451 -3.128 1.564
0.15135 3.0271 -2.6235
0.050451 0.15135 0.45406
0 1.4631 1.3117
0 1.1099 0.90813
1.564 1.7658 -1.7658
-1.1099 3.0271 -3.0271
-0.1009 2.2703 -2.2703
-1.564 -0.15135 0.15135
-0.50451 1.5135 -1.5135
0 -0.75677 0.75677
0.050451 -0.70632 0.70632
1.8163 0.35316 -0.35316
0.85767 -0.050451 0.050451
0 -0.90813 0.90813
0 -0.95858 0.95858
-0.050451 -0.60542 0.60542
0 -0.55497 0.55497
-1.4126 2.2199 -2.2199
0.50451 1.4126 -1.4126
-0.1009 -0.80722 0.80722
-0.050451 -0.65587 0.65587
-0.050451 -0.70632 0.70632
0.30271 2.9262 -2.9262
0 -1.4631 1.4631
0 -1.4631 1.4631
-0.1009 -0.45406 0.45406
0 -0.50451 0.50451
0 -0.45406 0.45406
-1.7658 4.5911 0
1.564 4.0866 0
2.9262 4.2884 0
-2.119 -0.25226 0
-1.6649 1.564 0
1.4631 -0.85767 0
0 -1.3117 0
0 -0.55497 0
0.20181 -0.95858 0
0 -0.25226 0
0.85767 2.2703 0
-2.1694 2.7748 0
0 -0.95858 0
-0.20181 -0.80722 0
0.95858 -0.85767 0
-0.050451 1.9676 0
0.55497 2.119 0
0 -1.9676 0
-0.050451 0.75677 0
0.1009 -1.5135 0
0 0.15135 0
-0.1009 -0.60542 0
0 -1.8163 0
0 -1.3117 0
1.564 1.7658 1.7658
-1.1099 3.0271 3.0271
-0.1009 2.2703 2.2703
-1.564 -0.15135 -0.15135
-0.50451 1.5135 1.5135
0 -0.75677 -0.75677
0.050451 -0.70632 -0.70632
1.8163 0.35316 0.35316
0.85767 -0.050451 -0.050451
0 -0.90813 -0.90813
0 -0.95858 -0.95858
-0.050451 -0.60542 -0.60542
0 -0.55497 -0.55497
-1.4126 2.2199 2.2199
0.50451 1.4126 1.4126
-0.1009 -0.80722 -0.80722
-0.050451 -0.65587 -0.65587
-0.050451 -0.70632 -0.70632
0.30271 2.9262 2.9262
0 -1.4631 -1.4631
0 -1.4631 -1.4631
-0.1009 -0.45406 -0.45406
0 -0.50451 -0.50451
0 -0.45406 -0.45406
0.50451 -0.95858 3.4811
-1.009 1.3117 1.8667
-1.8667 1.2613 1.4631
0.35316 -0.85767 0.90813
0.1009 0 -1.7153
0.30271 -0.50451 -1.5135
0.050451 -1.2613 -2.0685
0.75677 0.45406 1.6649
-0.25226 -1.6649 -1.0595
1.1604 1.6649 2.6235
0.55497 -2.6739 2.6235
-0.1009 -0.050451 -1.3117
-0.20181 0.050451 -0.55497
-0.35316 0.75677 -0.35316
0.050451 0.35316 -2.2703
-0.20181 -2.4721 2.119
-0.50451 2.4217 2.6235
0 -3.0271 -2.8253
0.15135 -0.65587 -0.65587
-0.050451 -3.128 -1.564
0.15135 3.0271 2.6235
0.050451 0.15135 -0.45406
0 1.4631 -1.3117
0 1.1099 -0.90813
-0.30271 -0.20181 2.119
-0.30271 -0.20181 -2.119
0.30271 -0.60542 2.3208
0.35316 -0.65587 -2.2199
0.35316 0 1.3117
0.30271 0 -1.3117
-0.30271 -1.3117 1.5135
-0.30271 -1.3117 -1.5135
-0.1009 0.20181 1.8163
-0.1009 0.20181 -1.8163
0 0.70632 1.009
0 0.75677 -0.90813
0.1009 -2.4721 3.6325
0.050451 -2.4721 -3.6325
0.20181 -0.50451 1.5135
0.15135 -0.55497 -1.5135
